Despacho,OV,NombreProducto,FechaCorte,Parte,Descripción,Despacho Cantidad en Unidades,Despacho Unidad de Medida Unidades,Proyecto,Precio Unitario,V. VTA,Guia de Remisión,Fecha Despacho,Comentario por Linea,Tipo Embarque,NombreArchivo,Cuentas,Paquetes,Courier,OT
99718,376613,RECIBO ENSOBRADO A5 MOVIL,22/12/2019,120404402000011,PREFORMA CLARO A5 CUADERNILLO 2013 F PLANO,168,UND,C000000048,0.0247,4.1496,005-0751448,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - MOVIL
 Comentarios - 1 : NR_C1222_MGM_LIMA_AFP_RESTANTES_TOTAL_13.afp - 13
  2 : NR_C1222_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,1 : NR_C1222_MGM_LIMA_AFP_RESTANTES_TOTAL_13.afp - 13 / 2 : NR_C1222_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6,19,2,COURIER S.MARTIN DE PORRES S.A,241759
99718,376613,RECIBO ENSOBRADO A5 MOVIL,22/12/2019,120404403000005,SOBRE CLARO JUNIO 2013 - 23 X 15.5 CM,19,UND,C000000048,0.08265,1.57035,005-0751448,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - MOVIL
 Comentarios - 1 : NR_C1222_MGM_LIMA_AFP_RESTANTES_TOTAL_13.afp - 13
  2 : NR_C1222_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,1 : NR_C1222_MGM_LIMA_AFP_RESTANTES_TOTAL_13.afp - 13 / 2 : NR_C1222_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6,19,2,COURIER S.MARTIN DE PORRES S.A,241759
99718,376613,RECIBO ENSOBRADO A5 MOVIL,22/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,336,UND,C000000048,0.0175,5.88,005-0751448,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - MOVIL
 Comentarios - 1 : NR_C1222_MGM_LIMA_AFP_RESTANTES_TOTAL_13.afp - 13
  2 : NR_C1222_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,1 : NR_C1222_MGM_LIMA_AFP_RESTANTES_TOTAL_13.afp - 13 / 2 : NR_C1222_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6,19,2,COURIER S.MARTIN DE PORRES S.A,241759
99718,376613,RECIBO ENSOBRADO A5 MOVIL,22/12/2019,120404410000002,SERV. TRANSPROMO,19,UND,C000000048,0.0204,0.3876,005-0751448,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - MOVIL
 Comentarios - 1 : NR_C1222_MGM_LIMA_AFP_RESTANTES_TOTAL_13.afp - 13
  2 : NR_C1222_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,1 : NR_C1222_MGM_LIMA_AFP_RESTANTES_TOTAL_13.afp - 13 / 2 : NR_C1222_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6,19,2,COURIER S.MARTIN DE PORRES S.A,241759
99739,376614,RECIBO ENSOBRADO A5 MOVIL,26/12/2019,60404430000003,RECIBO ENSOBRADO A5 MOVIL,23,UND,C000000048,0,0,005-0751469,03/01/2020,"Descripción - Impresión: Ajustes+Roaming Ciclo 26.12.2019 - MOVIL
 Comentarios - 1 : NR_C1226_MGM_LIMA_AFP_RESTANTES_TOTAL_17.afp - 17
  2 : NR_C1226_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 26/12/2019",5,1 : NR_C1226_MGM_LIMA_AFP_RESTANTES_TOTAL_17.afp - 17 / 2 : NR_C1226_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6,23,2,URBANO EXPRESS PERU SA,241759
99739,376614,RECIBO ENSOBRADO A5 MOVIL,26/12/2019,120404402000011,PREFORMA CLARO A5 CUADERNILLO 2013 F PLANO,148,UND,C000000048,0.0247,3.6556,005-0751469,03/01/2020,"Descripción - Impresión: Ajustes+Roaming Ciclo 26.12.2019 - MOVIL
 Comentarios - 1 : NR_C1226_MGM_LIMA_AFP_RESTANTES_TOTAL_17.afp - 17
  2 : NR_C1226_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 26/12/2019",5,1 : NR_C1226_MGM_LIMA_AFP_RESTANTES_TOTAL_17.afp - 17 / 2 : NR_C1226_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6,23,2,URBANO EXPRESS PERU SA,241759
99739,376614,RECIBO ENSOBRADO A5 MOVIL,26/12/2019,120404403000005,SOBRE CLARO JUNIO 2013 - 23 X 15.5 CM,23,UND,C000000048,0.08265,1.90095,005-0751469,03/01/2020,"Descripción - Impresión: Ajustes+Roaming Ciclo 26.12.2019 - MOVIL
 Comentarios - 1 : NR_C1226_MGM_LIMA_AFP_RESTANTES_TOTAL_17.afp - 17
  2 : NR_C1226_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 26/12/2019",5,1 : NR_C1226_MGM_LIMA_AFP_RESTANTES_TOTAL_17.afp - 17 / 2 : NR_C1226_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6,23,2,URBANO EXPRESS PERU SA,241759
99739,376614,RECIBO ENSOBRADO A5 MOVIL,26/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,296,UND,C000000048,0.0175,5.18,005-0751469,03/01/2020,"Descripción - Impresión: Ajustes+Roaming Ciclo 26.12.2019 - MOVIL
 Comentarios - 1 : NR_C1226_MGM_LIMA_AFP_RESTANTES_TOTAL_17.afp - 17
  2 : NR_C1226_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 26/12/2019",5,1 : NR_C1226_MGM_LIMA_AFP_RESTANTES_TOTAL_17.afp - 17 / 2 : NR_C1226_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6,23,2,URBANO EXPRESS PERU SA,241759
99739,376614,RECIBO ENSOBRADO A5 MOVIL,26/12/2019,120404410000002,SERV. TRANSPROMO,23,UND,C000000048,0.0204,0.4692,005-0751469,03/01/2020,"Descripción - Impresión: Ajustes+Roaming Ciclo 26.12.2019 - MOVIL
 Comentarios - 1 : NR_C1226_MGM_LIMA_AFP_RESTANTES_TOTAL_17.afp - 17
  2 : NR_C1226_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 26/12/2019",5,1 : NR_C1226_MGM_LIMA_AFP_RESTANTES_TOTAL_17.afp - 17 / 2 : NR_C1226_MGM_PROV_AFP_RESTANTES_TOTAL_6.afp - 6,23,2,URBANO EXPRESS PERU SA,241759
99719,376615,RECIBO ENSOBRADO A5 FIJA,22/12/2019,60404430000018,RECIBO ENSOBRADO A5 FIJA,7,UND,C000000048,0,0,005-0751449,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - FIJA
 Comentarios - 1 : NR_C1222_MGF_LIMA_AFP_RESTANTES_TOTAL_4.afp - 4
  2 : NR_C1222_MGF_PROV_AFP_RESTANTES_TOTAL_3.afp - 3
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,1 : NR_C1222_MGF_LIMA_AFP_RESTANTES_TOTAL_4.afp - 4 / 2 : NR_C1222_MGF_PROV_AFP_RESTANTES_TOTAL_3.afp - 3,7,2,COURIER S.MARTIN DE PORRES S.A,241762
99719,376615,RECIBO ENSOBRADO A5 FIJA,22/12/2019,120404402000011,PREFORMA CLARO A5 CUADERNILLO 2013 F PLANO,14,UND,C000000048,0.0247,0.3458,005-0751449,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - FIJA
 Comentarios - 1 : NR_C1222_MGF_LIMA_AFP_RESTANTES_TOTAL_4.afp - 4
  2 : NR_C1222_MGF_PROV_AFP_RESTANTES_TOTAL_3.afp - 3
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,1 : NR_C1222_MGF_LIMA_AFP_RESTANTES_TOTAL_4.afp - 4 / 2 : NR_C1222_MGF_PROV_AFP_RESTANTES_TOTAL_3.afp - 3,7,2,COURIER S.MARTIN DE PORRES S.A,241762
99719,376615,RECIBO ENSOBRADO A5 FIJA,22/12/2019,120404403000005,SOBRE CLARO JUNIO 2013 - 23 X 15.5 CM,7,UND,C000000048,0.08265,0.57855,005-0751449,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - FIJA
 Comentarios - 1 : NR_C1222_MGF_LIMA_AFP_RESTANTES_TOTAL_4.afp - 4
  2 : NR_C1222_MGF_PROV_AFP_RESTANTES_TOTAL_3.afp - 3
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,1 : NR_C1222_MGF_LIMA_AFP_RESTANTES_TOTAL_4.afp - 4 / 2 : NR_C1222_MGF_PROV_AFP_RESTANTES_TOTAL_3.afp - 3,7,2,COURIER S.MARTIN DE PORRES S.A,241762
99719,376615,RECIBO ENSOBRADO A5 FIJA,22/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,28,UND,C000000048,0.0175,0.49,005-0751449,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - FIJA
 Comentarios - 1 : NR_C1222_MGF_LIMA_AFP_RESTANTES_TOTAL_4.afp - 4
  2 : NR_C1222_MGF_PROV_AFP_RESTANTES_TOTAL_3.afp - 3
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,1 : NR_C1222_MGF_LIMA_AFP_RESTANTES_TOTAL_4.afp - 4 / 2 : NR_C1222_MGF_PROV_AFP_RESTANTES_TOTAL_3.afp - 3,7,2,COURIER S.MARTIN DE PORRES S.A,241762
99719,376615,RECIBO ENSOBRADO A5 FIJA,22/12/2019,120404410000002,SERV. TRANSPROMO,7,UND,C000000048,0.0204,0.1428,005-0751449,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - FIJA
 Comentarios - 1 : NR_C1222_MGF_LIMA_AFP_RESTANTES_TOTAL_4.afp - 4
  2 : NR_C1222_MGF_PROV_AFP_RESTANTES_TOTAL_3.afp - 3
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,1 : NR_C1222_MGF_LIMA_AFP_RESTANTES_TOTAL_4.afp - 4 / 2 : NR_C1222_MGF_PROV_AFP_RESTANTES_TOTAL_3.afp - 3,7,2,COURIER S.MARTIN DE PORRES S.A,241762
99724,376616,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,25/12/2019,60404430000043,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,1,UND,C000000048,0,0,005-0751454,02/01/2020,"Descripción - Impresión Ajustes+Roaming 25.12.2019 - AS FIJA
 Comentarios - 1 : NR_C1225_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1.afp - 1
 PAQ - 01
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 25/12/2019",5,1 : NR_C1225_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1.afp - 1,1,1,COURIER S.MARTIN DE PORRES S.A,241768
99724,376616,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,25/12/2019,120404402000011,PREFORMA CLARO A5 CUADERNILLO 2013 F PLANO,1,UND,C000000048,0.0247,0.0247,005-0751454,02/01/2020,"Descripción - Impresión Ajustes+Roaming 25.12.2019 - AS FIJA
 Comentarios - 1 : NR_C1225_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1.afp - 1
 PAQ - 01
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 25/12/2019",5,1 : NR_C1225_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1.afp - 1,1,1,COURIER S.MARTIN DE PORRES S.A,241768
99724,376616,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,25/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,2,UND,C000000048,0.0175,0.035,005-0751454,02/01/2020,"Descripción - Impresión Ajustes+Roaming 25.12.2019 - AS FIJA
 Comentarios - 1 : NR_C1225_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1.afp - 1
 PAQ - 01
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 25/12/2019",5,1 : NR_C1225_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1.afp - 1,1,1,COURIER S.MARTIN DE PORRES S.A,241768
99724,376616,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,25/12/2019,120404407000001,SERV. AUTOENSOBRADO,1,UND,C000000048,0.04875,0.04875,005-0751454,02/01/2020,"Descripción - Impresión Ajustes+Roaming 25.12.2019 - AS FIJA
 Comentarios - 1 : NR_C1225_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1.afp - 1
 PAQ - 01
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 25/12/2019",5,1 : NR_C1225_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1.afp - 1,1,1,COURIER S.MARTIN DE PORRES S.A,241768
99720,376617,HR TPI GSM,22/12/2019,60404430000016,HR TPI GSM,3,UND,C000000048,0,0,005-0751450,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - TPI + CD
 Comentarios - 1 : C1222_CORP_AFP_LIMA_TOTAL_2.afp - 2
  2 : C1222_CORP_AFP_PROV_TOTAL_1.afp - 1
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,1 : C1222_CORP_AFP_LIMA_TOTAL_2.afp - 2 / 2 : C1222_CORP_AFP_PROV_TOTAL_1.afp - 1,5,2,COURIER S.MARTIN DE PORRES S.A,241777
99720,376617,HR TPI GSM,22/12/2019,120404402000015,PREFORMA CLARO TPI PLANO,10,UND,C000000048,0.03744,0.3744,005-0751450,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - TPI + CD
 Comentarios - 1 : C1222_CORP_AFP_LIMA_TOTAL_2.afp - 2
  2 : C1222_CORP_AFP_PROV_TOTAL_1.afp - 1
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,1 : C1222_CORP_AFP_LIMA_TOTAL_2.afp - 2 / 2 : C1222_CORP_AFP_PROV_TOTAL_1.afp - 1,5,2,COURIER S.MARTIN DE PORRES S.A,241777
99720,376617,HR TPI GSM,22/12/2019,120404403000003,SOBRE CLARO 11 x 22.5 CM,3,UND,C000000048,0.06975,0.20925,005-0751450,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - TPI + CD
 Comentarios - 1 : C1222_CORP_AFP_LIMA_TOTAL_2.afp - 2
  2 : C1222_CORP_AFP_PROV_TOTAL_1.afp - 1
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,1 : C1222_CORP_AFP_LIMA_TOTAL_2.afp - 2 / 2 : C1222_CORP_AFP_PROV_TOTAL_1.afp - 1,5,2,COURIER S.MARTIN DE PORRES S.A,241777
99720,376617,HR TPI GSM,22/12/2019,120404406000002,SERV. IMPRESION VARIABLE A4,20,UND,C000000048,0.0425,0.85,005-0751450,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - TPI + CD
 Comentarios - 1 : C1222_CORP_AFP_LIMA_TOTAL_2.afp - 2
  2 : C1222_CORP_AFP_PROV_TOTAL_1.afp - 1
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,1 : C1222_CORP_AFP_LIMA_TOTAL_2.afp - 2 / 2 : C1222_CORP_AFP_PROV_TOTAL_1.afp - 1,5,2,COURIER S.MARTIN DE PORRES S.A,241777
99720,376617,HR TPI GSM,22/12/2019,120404407000003,SERV. ENSOBRADO MANUAL,3,UND,C000000048,0.0612,0.1836,005-0751450,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - TPI + CD
 Comentarios - 1 : C1222_CORP_AFP_LIMA_TOTAL_2.afp - 2
  2 : C1222_CORP_AFP_PROV_TOTAL_1.afp - 1
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,1 : C1222_CORP_AFP_LIMA_TOTAL_2.afp - 2 / 2 : C1222_CORP_AFP_PROV_TOTAL_1.afp - 1,5,2,COURIER S.MARTIN DE PORRES S.A,241777
99723,376618,RECIBO ENSOBRADO A5 FIJA,25/12/2019,60404430000018,RECIBO ENSOBRADO A5 FIJA,3,UND,C000000048,0,0,005-0751453,02/01/2020,"Descripción - Impresión Ajustes+Roaming 25.12.2019 - FIJA
 Comentarios - 1 : NR_C1225_MGF_LIMA_AFP_RESTANTES_TOTAL_1.afp - 1
  2 : NR_C1225_MGF_PROV_AFP_RESTANTES_TOTAL_2.afp - 2
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 25/12/2019",5,1 : NR_C1225_MGF_LIMA_AFP_RESTANTES_TOTAL_1.afp - 1 / 2 : NR_C1225_MGF_PROV_AFP_RESTANTES_TOTAL_2.afp - 2,3,2,COURIER S.MARTIN DE PORRES S.A,241762
99723,376618,RECIBO ENSOBRADO A5 FIJA,25/12/2019,120404402000011,PREFORMA CLARO A5 CUADERNILLO 2013 F PLANO,6,UND,C000000048,0.0247,0.1482,005-0751453,02/01/2020,"Descripción - Impresión Ajustes+Roaming 25.12.2019 - FIJA
 Comentarios - 1 : NR_C1225_MGF_LIMA_AFP_RESTANTES_TOTAL_1.afp - 1
  2 : NR_C1225_MGF_PROV_AFP_RESTANTES_TOTAL_2.afp - 2
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 25/12/2019",5,1 : NR_C1225_MGF_LIMA_AFP_RESTANTES_TOTAL_1.afp - 1 / 2 : NR_C1225_MGF_PROV_AFP_RESTANTES_TOTAL_2.afp - 2,3,2,COURIER S.MARTIN DE PORRES S.A,241762
99723,376618,RECIBO ENSOBRADO A5 FIJA,25/12/2019,120404403000005,SOBRE CLARO JUNIO 2013 - 23 X 15.5 CM,3,UND,C000000048,0.08265,0.24795,005-0751453,02/01/2020,"Descripción - Impresión Ajustes+Roaming 25.12.2019 - FIJA
 Comentarios - 1 : NR_C1225_MGF_LIMA_AFP_RESTANTES_TOTAL_1.afp - 1
  2 : NR_C1225_MGF_PROV_AFP_RESTANTES_TOTAL_2.afp - 2
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 25/12/2019",5,1 : NR_C1225_MGF_LIMA_AFP_RESTANTES_TOTAL_1.afp - 1 / 2 : NR_C1225_MGF_PROV_AFP_RESTANTES_TOTAL_2.afp - 2,3,2,COURIER S.MARTIN DE PORRES S.A,241762
99723,376618,RECIBO ENSOBRADO A5 FIJA,25/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,12,UND,C000000048,0.0175,0.21,005-0751453,02/01/2020,"Descripción - Impresión Ajustes+Roaming 25.12.2019 - FIJA
 Comentarios - 1 : NR_C1225_MGF_LIMA_AFP_RESTANTES_TOTAL_1.afp - 1
  2 : NR_C1225_MGF_PROV_AFP_RESTANTES_TOTAL_2.afp - 2
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 25/12/2019",5,1 : NR_C1225_MGF_LIMA_AFP_RESTANTES_TOTAL_1.afp - 1 / 2 : NR_C1225_MGF_PROV_AFP_RESTANTES_TOTAL_2.afp - 2,3,2,COURIER S.MARTIN DE PORRES S.A,241762
99723,376618,RECIBO ENSOBRADO A5 FIJA,25/12/2019,120404410000002,SERV. TRANSPROMO,3,UND,C000000048,0.0204,0.0612,005-0751453,02/01/2020,"Descripción - Impresión Ajustes+Roaming 25.12.2019 - FIJA
 Comentarios - 1 : NR_C1225_MGF_LIMA_AFP_RESTANTES_TOTAL_1.afp - 1
  2 : NR_C1225_MGF_PROV_AFP_RESTANTES_TOTAL_2.afp - 2
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 25/12/2019",5,1 : NR_C1225_MGF_LIMA_AFP_RESTANTES_TOTAL_1.afp - 1 / 2 : NR_C1225_MGF_PROV_AFP_RESTANTES_TOTAL_2.afp - 2,3,2,COURIER S.MARTIN DE PORRES S.A,241762
99721,376619,HR TPI GSM,22/12/2019,60404430000016,HR TPI GSM,2,UND,C000000048,0,0,005-0751451,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - TPI + CD
 Comentarios - 3 : C2212_PDFCD_LIMA.pdf - 1
  4 : C2212_PDFCD_PROV.pdf - 1
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,3 : C2212_PDFCD_LIMA.pdf - 1 / 4 : C2212_PDFCD_PROV.pdf - 1,5,2,COURIER S.MARTIN DE PORRES S.A,241777
99721,376619,HR TPI GSM,22/12/2019,120404402000015,PREFORMA CLARO TPI PLANO,4,UND,C000000048,0.03744,0.14976,005-0751451,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - TPI + CD
 Comentarios - 3 : C2212_PDFCD_LIMA.pdf - 1
  4 : C2212_PDFCD_PROV.pdf - 1
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,3 : C2212_PDFCD_LIMA.pdf - 1 / 4 : C2212_PDFCD_PROV.pdf - 1,5,2,COURIER S.MARTIN DE PORRES S.A,241777
99721,376619,HR TPI GSM,22/12/2019,120404403000004,SOBRE CLARO 23 X 31.5 CM,2,UND,C000000048,0.395,0.79,005-0751451,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - TPI + CD
 Comentarios - 3 : C2212_PDFCD_LIMA.pdf - 1
  4 : C2212_PDFCD_PROV.pdf - 1
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,3 : C2212_PDFCD_LIMA.pdf - 1 / 4 : C2212_PDFCD_PROV.pdf - 1,5,2,COURIER S.MARTIN DE PORRES S.A,241777
99721,376619,HR TPI GSM,22/12/2019,120404406000002,SERV. IMPRESION VARIABLE A4,8,UND,C000000048,0.0425,0.34,005-0751451,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - TPI + CD
 Comentarios - 3 : C2212_PDFCD_LIMA.pdf - 1
  4 : C2212_PDFCD_PROV.pdf - 1
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,3 : C2212_PDFCD_LIMA.pdf - 1 / 4 : C2212_PDFCD_PROV.pdf - 1,5,2,COURIER S.MARTIN DE PORRES S.A,241777
99721,376619,HR TPI GSM,22/12/2019,120404407000003,SERV. ENSOBRADO MANUAL,2,UND,C000000048,0.0612,0.1224,005-0751451,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - TPI + CD
 Comentarios - 3 : C2212_PDFCD_LIMA.pdf - 1
  4 : C2212_PDFCD_PROV.pdf - 1
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,3 : C2212_PDFCD_LIMA.pdf - 1 / 4 : C2212_PDFCD_PROV.pdf - 1,5,2,COURIER S.MARTIN DE PORRES S.A,241777
99721,376619,HR TPI GSM,22/12/2019,120404410000003,SERV. CD QUEMADO DE PDF´S,2,UND,C000000048,4.5,9,005-0751451,02/01/2020,"Descripción - IMPRESIÓN: Ajustes+Roaming Ciclo 22.12.2019_31 - TPI + CD
 Comentarios - 3 : C2212_PDFCD_LIMA.pdf - 1
  4 : C2212_PDFCD_PROV.pdf - 1
 PAQ - 02
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 22/12/2019",5,3 : C2212_PDFCD_LIMA.pdf - 1 / 4 : C2212_PDFCD_PROV.pdf - 1,5,2,COURIER S.MARTIN DE PORRES S.A,241777
99722,376620,RECIBO ENSOBRADO A5 MOVIL,25/12/2019,60404430000003,RECIBO ENSOBRADO A5 MOVIL,3,UND,C000000048,0,0,005-0751452,02/01/2020,"Descripción - Impresión Ajustes+Roaming 25.12.2019 - MOVIL
 Comentarios - 1 : NR_C1225_MGM_PROV_AFP_RESTANTES_TOTAL_3.afp - 3
 PAQ - 01
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 25/12/2019",5,1 : NR_C1225_MGM_PROV_AFP_RESTANTES_TOTAL_3.afp - 3,3,1,COURIER S.MARTIN DE PORRES S.A,241759
99722,376620,RECIBO ENSOBRADO A5 MOVIL,25/12/2019,120404402000011,PREFORMA CLARO A5 CUADERNILLO 2013 F PLANO,18,UND,C000000048,0.0247,0.4446,005-0751452,02/01/2020,"Descripción - Impresión Ajustes+Roaming 25.12.2019 - MOVIL
 Comentarios - 1 : NR_C1225_MGM_PROV_AFP_RESTANTES_TOTAL_3.afp - 3
 PAQ - 01
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 0
 FechaCorte - 25/12/2019",5,1 : NR_C1225_MGM_PROV_AFP_RESTANTES_TOTAL_3.afp - 3,3,1,COURIER S.MARTIN DE PORRES S.A,241759
